lesson_number,domain_id,domain,service_group,microservice_id,microservice_name,team_id,db_cluster_count,db_clusters,database_name,schema_name,owned_table_count,owned_tables,full_cdc_table_count,excluded_cdc_table_count,backend_module_path,api_base_path,docker_profile,deployment_unit,frontend_integration,implementation_status
1118,92,affiliate,affiliate-platform,svc-0918,affiliate-08,team-092,10,pg-cluster-371|pg-cluster-372|pg-cluster-373|pg-cluster-374|pg-cluster-375|pg-cluster-376|pg-cluster-377|pg-cluster-378|pg-cluster-379|pg-cluster-380,affiliate_svc_08,affiliate,10,affiliate_svc_08.affiliate.contract_affiliate|affiliate_svc_08.affiliate.fee_affiliate|affiliate_svc_08.affiliate.partner_affiliate|affiliate_svc_08.affiliate.payout_affiliate|affiliate_svc_08.affiliate.price_affiliate|affiliate_svc_08.affiliate.provider_affiliate|affiliate_svc_08.affiliate.rate_affiliate|affiliate_svc_08.affiliate.reconciliation_affiliate|affiliate_svc_08.affiliate.settlement_affiliate|affiliate_svc_08.affiliate.tax_affiliate,10,0,applications/backend/services/affiliate/affiliate-08,/api/v1/affiliate/08,domain-affiliate,affiliate-08,DOMAIN_POLICY_PENDING,PLANNED
1119,92,affiliate,affiliate-platform,svc-0919,affiliate-09,team-092,10,pg-cluster-381|pg-cluster-382|pg-cluster-383|pg-cluster-384|pg-cluster-385|pg-cluster-386|pg-cluster-387|pg-cluster-388|pg-cluster-389|pg-cluster-390,affiliate_svc_09,affiliate,10,affiliate_svc_09.affiliate.bin_affiliate|affiliate_svc_09.affiliate.package_affiliate|affiliate_svc_09.affiliate.refund_affiliate|affiliate_svc_09.affiliate.return_affiliate|affiliate_svc_09.affiliate.route_affiliate|affiliate_svc_09.affiliate.shipment_affiliate|affiliate_svc_09.affiliate.stock_affiliate|affiliate_svc_09.affiliate.stop_affiliate|affiliate_svc_09.affiliate.tracking_affiliate|affiliate_svc_09.affiliate.warehouse_affiliate,10,0,applications/backend/services/affiliate/affiliate-09,/api/v1/affiliate/09,domain-affiliate,affiliate-09,DOMAIN_POLICY_PENDING,PLANNED
1120,92,affiliate,affiliate-platform,svc-0920,affiliate-10,team-092,10,pg-cluster-391|pg-cluster-392|pg-cluster-393|pg-cluster-394|pg-cluster-395|pg-cluster-396|pg-cluster-397|pg-cluster-398|pg-cluster-399|pg-cluster-400,affiliate_svc_10,affiliate,10,affiliate_svc_10.affiliate.consent_affiliate|affiliate_svc_10.affiliate.device_affiliate|affiliate_svc_10.affiliate.feedback_affiliate|affiliate_svc_10.affiliate.location_affiliate|affiliate_svc_10.affiliate.owner_affiliate|affiliate_svc_10.affiliate.permission_affiliate|affiliate_svc_10.affiliate.rating_affiliate|affiliate_svc_10.affiliate.review_affiliate|affiliate_svc_10.affiliate.role_affiliate|affiliate_svc_10.affiliate.token_affiliate,10,0,applications/backend/services/affiliate/affiliate-10,/api/v1/affiliate/10,domain-affiliate,affiliate-10,DOMAIN_POLICY_PENDING,PLANNED
1121,93,social,social-platform,svc-0921,social-01,team-093,10,pg-cluster-401|pg-cluster-402|pg-cluster-403|pg-cluster-404|pg-cluster-405|pg-cluster-406|pg-cluster-407|pg-cluster-408|pg-cluster-409|pg-cluster-410,social_svc_01,social,10,social_svc_01.social.account_social|social_svc_01.social.address_social|social_svc_01.social.event_social|social_svc_01.social.history_social|social_svc_01.social.mapping_social|social_svc_01.social.preference_social|social_svc_01.social.profile_social|social_svc_01.social.rule_social|social_svc_01.social.session_social|social_svc_01.social.status_social,10,0,applications/backend/services/social/social-01,/api/v1/social/01,domain-social,social-01,DOMAIN_POLICY_PENDING,PLANNED
1122,93,social,social-platform,svc-0922,social-02,team-093,10,pg-cluster-411|pg-cluster-412|pg-cluster-413|pg-cluster-414|pg-cluster-415|pg-cluster-416|pg-cluster-417|pg-cluster-418|pg-cluster-419|pg-cluster-420,social_svc_02,social,10,social_svc_02.social.allocation_social|social_svc_02.social.attempt_social|social_svc_02.social.detail_social|social_svc_02.social.item_social|social_svc_02.social.movement_social|social_svc_02.social.request_social|social_svc_02.social.reservation_social|social_svc_02.social.response_social|social_svc_02.social.snapshot_social|social_svc_02.social.transaction_social,10,0,applications/backend/services/social/social-02,/api/v1/social/02,domain-social,social-02,DOMAIN_POLICY_PENDING,PLANNED
1123,93,social,social-platform,svc-0923,social-03,team-093,10,pg-cluster-421|pg-cluster-422|pg-cluster-423|pg-cluster-424|pg-cluster-425|pg-cluster-426|pg-cluster-427|pg-cluster-428|pg-cluster-429|pg-cluster-430,social_svc_03,social,10,social_svc_03.social.adjustment_social|social_svc_03.social.campaign_social|social_svc_03.social.configuration_social|social_svc_03.social.document_social|social_svc_03.social.metric_social|social_svc_03.social.offer_social|social_svc_03.social.policy_social|social_svc_03.social.redemption_social|social_svc_03.social.score_social|social_svc_03.social.segment_social,10,0,applications/backend/services/social/social-03,/api/v1/social/03,domain-social,social-03,DOMAIN_POLICY_PENDING,PLANNED
1124,93,social,social-platform,svc-0924,social-04,team-093,10,pg-cluster-431|pg-cluster-432|pg-cluster-433|pg-cluster-434|pg-cluster-435|pg-cluster-436|pg-cluster-437|pg-cluster-438|pg-cluster-439|pg-cluster-440,social_svc_04,social,10,social_svc_04.social.balance_social|social_svc_04.social.batch_social|social_svc_04.social.checkpoint_social|social_svc_04.social.exception_social|social_svc_04.social.invoice_social|social_svc_04.social.job_social|social_svc_04.social.ledger_social|social_svc_04.social.line_social|social_svc_04.social.run_social|social_svc_04.social.task_social,10,0,applications/backend/services/social/social-04,/api/v1/social/04,domain-social,social-04,DOMAIN_POLICY_PENDING,PLANNED
1125,93,social,social-platform,svc-0925,social-05,team-093,10,pg-cluster-441|pg-cluster-442|pg-cluster-443|pg-cluster-444|pg-cluster-445|pg-cluster-446|pg-cluster-447|pg-cluster-448|pg-cluster-449|pg-cluster-450,social_svc_05,social,10,social_svc_05.social.alert_social|social_svc_05.social.approval_social|social_svc_05.social.assignment_social|social_svc_05.social.availability_social|social_svc_05.social.capacity_social|social_svc_05.social.case_social|social_svc_05.social.decision_social|social_svc_05.social.forecast_social|social_svc_05.social.schedule_social|social_svc_05.social.workflow_social,10,0,applications/backend/services/social/social-05,/api/v1/social/05,domain-social,social-05,DOMAIN_POLICY_PENDING,PLANNED
1126,93,social,social-platform,svc-0926,social-06,team-093,10,pg-cluster-451|pg-cluster-452|pg-cluster-453|pg-cluster-454|pg-cluster-455|pg-cluster-456|pg-cluster-457|pg-cluster-458|pg-cluster-459|pg-cluster-460,social_svc_06,social,10,social_svc_06.social.attribute_social|social_svc_06.social.category_social|social_svc_06.social.collection_social|social_svc_06.social.media_social|social_svc_06.social.plan_social|social_svc_06.social.ranking_social|social_svc_06.social.relationship_social|social_svc_06.social.target_social|social_svc_06.social.threshold_social|social_svc_06.social.variant_social,10,0,applications/backend/services/social/social-06,/api/v1/social/06,domain-social,social-06,DOMAIN_POLICY_PENDING,PLANNED
1127,93,social,social-platform,svc-0927,social-07,team-093,10,pg-cluster-461|pg-cluster-462|pg-cluster-463|pg-cluster-464|pg-cluster-465|pg-cluster-466|pg-cluster-467|pg-cluster-468|pg-cluster-469|pg-cluster-470,social_svc_07,social,10,social_svc_07.social.attribution_social|social_svc_07.social.channel_social|social_svc_07.social.click_social|social_svc_07.social.conversion_social|social_svc_07.social.delivery_social|social_svc_07.social.impression_social|social_svc_07.social.message_social|social_svc_07.social.query_social|social_svc_07.social.result_social|social_svc_07.social.template_social,10,0,applications/backend/services/social/social-07,/api/v1/social/07,domain-social,social-07,DOMAIN_POLICY_PENDING,PLANNED
1128,93,social,social-platform,svc-0928,social-08,team-093,10,pg-cluster-471|pg-cluster-472|pg-cluster-473|pg-cluster-474|pg-cluster-475|pg-cluster-476|pg-cluster-477|pg-cluster-478|pg-cluster-479|pg-cluster-480,social_svc_08,social,10,social_svc_08.social.contract_social|social_svc_08.social.fee_social|social_svc_08.social.partner_social|social_svc_08.social.payout_social|social_svc_08.social.price_social|social_svc_08.social.provider_social|social_svc_08.social.rate_social|social_svc_08.social.reconciliation_social|social_svc_08.social.settlement_social|social_svc_08.social.tax_social,10,0,applications/backend/services/social/social-08,/api/v1/social/08,domain-social,social-08,DOMAIN_POLICY_PENDING,PLANNED
1129,93,social,social-platform,svc-0929,social-09,team-093,10,pg-cluster-481|pg-cluster-482|pg-cluster-483|pg-cluster-484|pg-cluster-485|pg-cluster-486|pg-cluster-487|pg-cluster-488|pg-cluster-489|pg-cluster-490,social_svc_09,social,10,social_svc_09.social.bin_social|social_svc_09.social.package_social|social_svc_09.social.refund_social|social_svc_09.social.return_social|social_svc_09.social.route_social|social_svc_09.social.shipment_social|social_svc_09.social.stock_social|social_svc_09.social.stop_social|social_svc_09.social.tracking_social|social_svc_09.social.warehouse_social,10,0,applications/backend/services/social/social-09,/api/v1/social/09,domain-social,social-09,DOMAIN_POLICY_PENDING,PLANNED
1130,93,social,social-platform,svc-0930,social-10,team-093,10,pg-cluster-491|pg-cluster-492|pg-cluster-493|pg-cluster-494|pg-cluster-495|pg-cluster-496|pg-cluster-497|pg-cluster-498|pg-cluster-499|pg-cluster-500,social_svc_10,social,10,social_svc_10.social.consent_social|social_svc_10.social.device_social|social_svc_10.social.feedback_social|social_svc_10.social.location_social|social_svc_10.social.owner_social|social_svc_10.social.permission_social|social_svc_10.social.rating_social|social_svc_10.social.review_social|social_svc_10.social.role_social|social_svc_10.social.token_social,10,0,applications/backend/services/social/social-10,/api/v1/social/10,domain-social,social-10,DOMAIN_POLICY_PENDING,PLANNED
1131,94,messaging,messaging-platform,svc-0931,messaging-01,team-094,10,pg-cluster-501|pg-cluster-502|pg-cluster-503|pg-cluster-504|pg-cluster-505|pg-cluster-506|pg-cluster-507|pg-cluster-508|pg-cluster-509|pg-cluster-510,messaging_svc_01,messaging,10,messaging_svc_01.messaging.account_messaging|messaging_svc_01.messaging.address_messaging|messaging_svc_01.messaging.event_messaging|messaging_svc_01.messaging.history_messaging|messaging_svc_01.messaging.mapping_messaging|messaging_svc_01.messaging.preference_messaging|messaging_svc_01.messaging.profile_messaging|messaging_svc_01.messaging.rule_messaging|messaging_svc_01.messaging.session_messaging|messaging_svc_01.messaging.status_messaging,10,0,applications/backend/services/messaging/messaging-01,/api/v1/messaging/01,domain-messaging,messaging-01,DOMAIN_POLICY_PENDING,PLANNED
1132,94,messaging,messaging-platform,svc-0932,messaging-02,team-094,10,pg-cluster-511|pg-cluster-512|pg-cluster-513|pg-cluster-514|pg-cluster-515|pg-cluster-516|pg-cluster-517|pg-cluster-518|pg-cluster-519|pg-cluster-520,messaging_svc_02,messaging,10,messaging_svc_02.messaging.allocation_messaging|messaging_svc_02.messaging.attempt_messaging|messaging_svc_02.messaging.detail_messaging|messaging_svc_02.messaging.item_messaging|messaging_svc_02.messaging.movement_messaging|messaging_svc_02.messaging.request_messaging|messaging_svc_02.messaging.reservation_messaging|messaging_svc_02.messaging.response_messaging|messaging_svc_02.messaging.snapshot_messaging|messaging_svc_02.messaging.transaction_messaging,10,0,applications/backend/services/messaging/messaging-02,/api/v1/messaging/02,domain-messaging,messaging-02,DOMAIN_POLICY_PENDING,PLANNED
1133,94,messaging,messaging-platform,svc-0933,messaging-03,team-094,10,pg-cluster-521|pg-cluster-522|pg-cluster-523|pg-cluster-524|pg-cluster-525|pg-cluster-526|pg-cluster-527|pg-cluster-528|pg-cluster-529|pg-cluster-530,messaging_svc_03,messaging,10,messaging_svc_03.messaging.adjustment_messaging|messaging_svc_03.messaging.campaign_messaging|messaging_svc_03.messaging.configuration_messaging|messaging_svc_03.messaging.document_messaging|messaging_svc_03.messaging.metric_messaging|messaging_svc_03.messaging.offer_messaging|messaging_svc_03.messaging.policy_messaging|messaging_svc_03.messaging.redemption_messaging|messaging_svc_03.messaging.score_messaging|messaging_svc_03.messaging.segment_messaging,10,0,applications/backend/services/messaging/messaging-03,/api/v1/messaging/03,domain-messaging,messaging-03,DOMAIN_POLICY_PENDING,PLANNED
1134,94,messaging,messaging-platform,svc-0934,messaging-04,team-094,10,pg-cluster-531|pg-cluster-532|pg-cluster-533|pg-cluster-534|pg-cluster-535|pg-cluster-536|pg-cluster-537|pg-cluster-538|pg-cluster-539|pg-cluster-540,messaging_svc_04,messaging,10,messaging_svc_04.messaging.balance_messaging|messaging_svc_04.messaging.batch_messaging|messaging_svc_04.messaging.checkpoint_messaging|messaging_svc_04.messaging.exception_messaging|messaging_svc_04.messaging.invoice_messaging|messaging_svc_04.messaging.job_messaging|messaging_svc_04.messaging.ledger_messaging|messaging_svc_04.messaging.line_messaging|messaging_svc_04.messaging.run_messaging|messaging_svc_04.messaging.task_messaging,10,0,applications/backend/services/messaging/messaging-04,/api/v1/messaging/04,domain-messaging,messaging-04,DOMAIN_POLICY_PENDING,PLANNED
1135,94,messaging,messaging-platform,svc-0935,messaging-05,team-094,10,pg-cluster-541|pg-cluster-542|pg-cluster-543|pg-cluster-544|pg-cluster-545|pg-cluster-546|pg-cluster-547|pg-cluster-548|pg-cluster-549|pg-cluster-550,messaging_svc_05,messaging,10,messaging_svc_05.messaging.alert_messaging|messaging_svc_05.messaging.approval_messaging|messaging_svc_05.messaging.assignment_messaging|messaging_svc_05.messaging.availability_messaging|messaging_svc_05.messaging.capacity_messaging|messaging_svc_05.messaging.case_messaging|messaging_svc_05.messaging.decision_messaging|messaging_svc_05.messaging.forecast_messaging|messaging_svc_05.messaging.schedule_messaging|messaging_svc_05.messaging.workflow_messaging,10,0,applications/backend/services/messaging/messaging-05,/api/v1/messaging/05,domain-messaging,messaging-05,DOMAIN_POLICY_PENDING,PLANNED
1136,94,messaging,messaging-platform,svc-0936,messaging-06,team-094,10,pg-cluster-551|pg-cluster-552|pg-cluster-553|pg-cluster-554|pg-cluster-555|pg-cluster-556|pg-cluster-557|pg-cluster-558|pg-cluster-559|pg-cluster-560,messaging_svc_06,messaging,10,messaging_svc_06.messaging.attribute_messaging|messaging_svc_06.messaging.category_messaging|messaging_svc_06.messaging.collection_messaging|messaging_svc_06.messaging.media_messaging|messaging_svc_06.messaging.plan_messaging|messaging_svc_06.messaging.ranking_messaging|messaging_svc_06.messaging.relationship_messaging|messaging_svc_06.messaging.target_messaging|messaging_svc_06.messaging.threshold_messaging|messaging_svc_06.messaging.variant_messaging,10,0,applications/backend/services/messaging/messaging-06,/api/v1/messaging/06,domain-messaging,messaging-06,DOMAIN_POLICY_PENDING,PLANNED
1137,94,messaging,messaging-platform,svc-0937,messaging-07,team-094,10,pg-cluster-561|pg-cluster-562|pg-cluster-563|pg-cluster-564|pg-cluster-565|pg-cluster-566|pg-cluster-567|pg-cluster-568|pg-cluster-569|pg-cluster-570,messaging_svc_07,messaging,10,messaging_svc_07.messaging.attribution_messaging|messaging_svc_07.messaging.channel_messaging|messaging_svc_07.messaging.click_messaging|messaging_svc_07.messaging.conversion_messaging|messaging_svc_07.messaging.delivery_messaging|messaging_svc_07.messaging.impression_messaging|messaging_svc_07.messaging.message_messaging|messaging_svc_07.messaging.query_messaging|messaging_svc_07.messaging.result_messaging|messaging_svc_07.messaging.template_messaging,10,0,applications/backend/services/messaging/messaging-07,/api/v1/messaging/07,domain-messaging,messaging-07,DOMAIN_POLICY_PENDING,PLANNED
1138,94,messaging,messaging-platform,svc-0938,messaging-08,team-094,10,pg-cluster-571|pg-cluster-572|pg-cluster-573|pg-cluster-574|pg-cluster-575|pg-cluster-576|pg-cluster-577|pg-cluster-578|pg-cluster-579|pg-cluster-580,messaging_svc_08,messaging,10,messaging_svc_08.messaging.contract_messaging|messaging_svc_08.messaging.fee_messaging|messaging_svc_08.messaging.partner_messaging|messaging_svc_08.messaging.payout_messaging|messaging_svc_08.messaging.price_messaging|messaging_svc_08.messaging.provider_messaging|messaging_svc_08.messaging.rate_messaging|messaging_svc_08.messaging.reconciliation_messaging|messaging_svc_08.messaging.settlement_messaging|messaging_svc_08.messaging.tax_messaging,10,0,applications/backend/services/messaging/messaging-08,/api/v1/messaging/08,domain-messaging,messaging-08,DOMAIN_POLICY_PENDING,PLANNED
1139,94,messaging,messaging-platform,svc-0939,messaging-09,team-094,10,pg-cluster-581|pg-cluster-582|pg-cluster-583|pg-cluster-584|pg-cluster-585|pg-cluster-586|pg-cluster-587|pg-cluster-588|pg-cluster-589|pg-cluster-590,messaging_svc_09,messaging,10,messaging_svc_09.messaging.bin_messaging|messaging_svc_09.messaging.package_messaging|messaging_svc_09.messaging.refund_messaging|messaging_svc_09.messaging.return_messaging|messaging_svc_09.messaging.route_messaging|messaging_svc_09.messaging.shipment_messaging|messaging_svc_09.messaging.stock_messaging|messaging_svc_09.messaging.stop_messaging|messaging_svc_09.messaging.tracking_messaging|messaging_svc_09.messaging.warehouse_messaging,10,0,applications/backend/services/messaging/messaging-09,/api/v1/messaging/09,domain-messaging,messaging-09,DOMAIN_POLICY_PENDING,PLANNED
1140,94,messaging,messaging-platform,svc-0940,messaging-10,team-094,10,pg-cluster-591|pg-cluster-592|pg-cluster-593|pg-cluster-594|pg-cluster-595|pg-cluster-596|pg-cluster-597|pg-cluster-598|pg-cluster-599|pg-cluster-600,messaging_svc_10,messaging,10,messaging_svc_10.messaging.consent_messaging|messaging_svc_10.messaging.device_messaging|messaging_svc_10.messaging.feedback_messaging|messaging_svc_10.messaging.location_messaging|messaging_svc_10.messaging.owner_messaging|messaging_svc_10.messaging.permission_messaging|messaging_svc_10.messaging.rating_messaging|messaging_svc_10.messaging.review_messaging|messaging_svc_10.messaging.role_messaging|messaging_svc_10.messaging.token_messaging,10,0,applications/backend/services/messaging/messaging-10,/api/v1/messaging/10,domain-messaging,messaging-10,DOMAIN_POLICY_PENDING,PLANNED
1141,95,email,email-platform,svc-0941,email-01,team-095,10,pg-cluster-601|pg-cluster-602|pg-cluster-603|pg-cluster-604|pg-cluster-605|pg-cluster-606|pg-cluster-607|pg-cluster-608|pg-cluster-609|pg-cluster-610,email_svc_01,email,10,email_svc_01.email.account_email|email_svc_01.email.address_email|email_svc_01.email.event_email|email_svc_01.email.history_email|email_svc_01.email.mapping_email|email_svc_01.email.preference_email|email_svc_01.email.profile_email|email_svc_01.email.rule_email|email_svc_01.email.session_email|email_svc_01.email.status_email,10,0,applications/backend/services/email/email-01,/api/v1/email/01,domain-email,email-01,DOMAIN_POLICY_PENDING,PLANNED
1142,95,email,email-platform,svc-0942,email-02,team-095,10,pg-cluster-611|pg-cluster-612|pg-cluster-613|pg-cluster-614|pg-cluster-615|pg-cluster-616|pg-cluster-617|pg-cluster-618|pg-cluster-619|pg-cluster-620,email_svc_02,email,10,email_svc_02.email.allocation_email|email_svc_02.email.attempt_email|email_svc_02.email.detail_email|email_svc_02.email.item_email|email_svc_02.email.movement_email|email_svc_02.email.request_email|email_svc_02.email.reservation_email|email_svc_02.email.response_email|email_svc_02.email.snapshot_email|email_svc_02.email.transaction_email,10,0,applications/backend/services/email/email-02,/api/v1/email/02,domain-email,email-02,DOMAIN_POLICY_PENDING,PLANNED
1143,95,email,email-platform,svc-0943,email-03,team-095,10,pg-cluster-621|pg-cluster-622|pg-cluster-623|pg-cluster-624|pg-cluster-625|pg-cluster-626|pg-cluster-627|pg-cluster-628|pg-cluster-629|pg-cluster-630,email_svc_03,email,10,email_svc_03.email.adjustment_email|email_svc_03.email.campaign_email|email_svc_03.email.configuration_email|email_svc_03.email.document_email|email_svc_03.email.metric_email|email_svc_03.email.offer_email|email_svc_03.email.policy_email|email_svc_03.email.redemption_email|email_svc_03.email.score_email|email_svc_03.email.segment_email,10,0,applications/backend/services/email/email-03,/api/v1/email/03,domain-email,email-03,DOMAIN_POLICY_PENDING,PLANNED
1144,95,email,email-platform,svc-0944,email-04,team-095,10,pg-cluster-631|pg-cluster-632|pg-cluster-633|pg-cluster-634|pg-cluster-635|pg-cluster-636|pg-cluster-637|pg-cluster-638|pg-cluster-639|pg-cluster-640,email_svc_04,email,10,email_svc_04.email.balance_email|email_svc_04.email.batch_email|email_svc_04.email.checkpoint_email|email_svc_04.email.exception_email|email_svc_04.email.invoice_email|email_svc_04.email.job_email|email_svc_04.email.ledger_email|email_svc_04.email.line_email|email_svc_04.email.run_email|email_svc_04.email.task_email,10,0,applications/backend/services/email/email-04,/api/v1/email/04,domain-email,email-04,DOMAIN_POLICY_PENDING,PLANNED
1145,95,email,email-platform,svc-0945,email-05,team-095,10,pg-cluster-641|pg-cluster-642|pg-cluster-643|pg-cluster-644|pg-cluster-645|pg-cluster-646|pg-cluster-647|pg-cluster-648|pg-cluster-649|pg-cluster-650,email_svc_05,email,10,email_svc_05.email.alert_email|email_svc_05.email.approval_email|email_svc_05.email.assignment_email|email_svc_05.email.availability_email|email_svc_05.email.capacity_email|email_svc_05.email.case_email|email_svc_05.email.decision_email|email_svc_05.email.forecast_email|email_svc_05.email.schedule_email|email_svc_05.email.workflow_email,10,0,applications/backend/services/email/email-05,/api/v1/email/05,domain-email,email-05,DOMAIN_POLICY_PENDING,PLANNED
1146,95,email,email-platform,svc-0946,email-06,team-095,10,pg-cluster-651|pg-cluster-652|pg-cluster-653|pg-cluster-654|pg-cluster-655|pg-cluster-656|pg-cluster-657|pg-cluster-658|pg-cluster-659|pg-cluster-660,email_svc_06,email,10,email_svc_06.email.attribute_email|email_svc_06.email.category_email|email_svc_06.email.collection_email|email_svc_06.email.media_email|email_svc_06.email.plan_email|email_svc_06.email.ranking_email|email_svc_06.email.relationship_email|email_svc_06.email.target_email|email_svc_06.email.threshold_email|email_svc_06.email.variant_email,10,0,applications/backend/services/email/email-06,/api/v1/email/06,domain-email,email-06,DOMAIN_POLICY_PENDING,PLANNED
1147,95,email,email-platform,svc-0947,email-07,team-095,10,pg-cluster-661|pg-cluster-662|pg-cluster-663|pg-cluster-664|pg-cluster-665|pg-cluster-666|pg-cluster-667|pg-cluster-668|pg-cluster-669|pg-cluster-670,email_svc_07,email,10,email_svc_07.email.attribution_email|email_svc_07.email.channel_email|email_svc_07.email.click_email|email_svc_07.email.conversion_email|email_svc_07.email.delivery_email|email_svc_07.email.impression_email|email_svc_07.email.message_email|email_svc_07.email.query_email|email_svc_07.email.result_email|email_svc_07.email.template_email,10,0,applications/backend/services/email/email-07,/api/v1/email/07,domain-email,email-07,DOMAIN_POLICY_PENDING,PLANNED
1148,95,email,email-platform,svc-0948,email-08,team-095,10,pg-cluster-671|pg-cluster-672|pg-cluster-673|pg-cluster-674|pg-cluster-675|pg-cluster-676|pg-cluster-677|pg-cluster-678|pg-cluster-679|pg-cluster-680,email_svc_08,email,10,email_svc_08.email.contract_email|email_svc_08.email.fee_email|email_svc_08.email.partner_email|email_svc_08.email.payout_email|email_svc_08.email.price_email|email_svc_08.email.provider_email|email_svc_08.email.rate_email|email_svc_08.email.reconciliation_email|email_svc_08.email.settlement_email|email_svc_08.email.tax_email,10,0,applications/backend/services/email/email-08,/api/v1/email/08,domain-email,email-08,DOMAIN_POLICY_PENDING,PLANNED
1149,95,email,email-platform,svc-0949,email-09,team-095,10,pg-cluster-681|pg-cluster-682|pg-cluster-683|pg-cluster-684|pg-cluster-685|pg-cluster-686|pg-cluster-687|pg-cluster-688|pg-cluster-689|pg-cluster-690,email_svc_09,email,10,email_svc_09.email.bin_email|email_svc_09.email.package_email|email_svc_09.email.refund_email|email_svc_09.email.return_email|email_svc_09.email.route_email|email_svc_09.email.shipment_email|email_svc_09.email.stock_email|email_svc_09.email.stop_email|email_svc_09.email.tracking_email|email_svc_09.email.warehouse_email,10,0,applications/backend/services/email/email-09,/api/v1/email/09,domain-email,email-09,DOMAIN_POLICY_PENDING,PLANNED
1150,95,email,email-platform,svc-0950,email-10,team-095,10,pg-cluster-691|pg-cluster-692|pg-cluster-693|pg-cluster-694|pg-cluster-695|pg-cluster-696|pg-cluster-697|pg-cluster-698|pg-cluster-699|pg-cluster-700,email_svc_10,email,10,email_svc_10.email.consent_email|email_svc_10.email.device_email|email_svc_10.email.feedback_email|email_svc_10.email.location_email|email_svc_10.email.owner_email|email_svc_10.email.permission_email|email_svc_10.email.rating_email|email_svc_10.email.review_email|email_svc_10.email.role_email|email_svc_10.email.token_email,10,0,applications/backend/services/email/email-10,/api/v1/email/10,domain-email,email-10,DOMAIN_POLICY_PENDING,PLANNED
1151,96,sms,sms-platform,svc-0951,sms-01,team-096,10,pg-cluster-701|pg-cluster-702|pg-cluster-703|pg-cluster-704|pg-cluster-705|pg-cluster-706|pg-cluster-707|pg-cluster-708|pg-cluster-709|pg-cluster-710,sms_svc_01,sms,10,sms_svc_01.sms.account_sms|sms_svc_01.sms.address_sms|sms_svc_01.sms.event_sms|sms_svc_01.sms.history_sms|sms_svc_01.sms.mapping_sms|sms_svc_01.sms.preference_sms|sms_svc_01.sms.profile_sms|sms_svc_01.sms.rule_sms|sms_svc_01.sms.session_sms|sms_svc_01.sms.status_sms,10,0,applications/backend/services/sms/sms-01,/api/v1/sms/01,domain-sms,sms-01,DOMAIN_POLICY_PENDING,PLANNED
1152,96,sms,sms-platform,svc-0952,sms-02,team-096,10,pg-cluster-711|pg-cluster-712|pg-cluster-713|pg-cluster-714|pg-cluster-715|pg-cluster-716|pg-cluster-717|pg-cluster-718|pg-cluster-719|pg-cluster-720,sms_svc_02,sms,10,sms_svc_02.sms.allocation_sms|sms_svc_02.sms.attempt_sms|sms_svc_02.sms.detail_sms|sms_svc_02.sms.item_sms|sms_svc_02.sms.movement_sms|sms_svc_02.sms.request_sms|sms_svc_02.sms.reservation_sms|sms_svc_02.sms.response_sms|sms_svc_02.sms.snapshot_sms|sms_svc_02.sms.transaction_sms,10,0,applications/backend/services/sms/sms-02,/api/v1/sms/02,domain-sms,sms-02,DOMAIN_POLICY_PENDING,PLANNED
1153,96,sms,sms-platform,svc-0953,sms-03,team-096,10,pg-cluster-721|pg-cluster-722|pg-cluster-723|pg-cluster-724|pg-cluster-725|pg-cluster-726|pg-cluster-727|pg-cluster-728|pg-cluster-729|pg-cluster-730,sms_svc_03,sms,10,sms_svc_03.sms.adjustment_sms|sms_svc_03.sms.campaign_sms|sms_svc_03.sms.configuration_sms|sms_svc_03.sms.document_sms|sms_svc_03.sms.metric_sms|sms_svc_03.sms.offer_sms|sms_svc_03.sms.policy_sms|sms_svc_03.sms.redemption_sms|sms_svc_03.sms.score_sms|sms_svc_03.sms.segment_sms,10,0,applications/backend/services/sms/sms-03,/api/v1/sms/03,domain-sms,sms-03,DOMAIN_POLICY_PENDING,PLANNED
1154,96,sms,sms-platform,svc-0954,sms-04,team-096,10,pg-cluster-731|pg-cluster-732|pg-cluster-733|pg-cluster-734|pg-cluster-735|pg-cluster-736|pg-cluster-737|pg-cluster-738|pg-cluster-739|pg-cluster-740,sms_svc_04,sms,10,sms_svc_04.sms.balance_sms|sms_svc_04.sms.batch_sms|sms_svc_04.sms.checkpoint_sms|sms_svc_04.sms.exception_sms|sms_svc_04.sms.invoice_sms|sms_svc_04.sms.job_sms|sms_svc_04.sms.ledger_sms|sms_svc_04.sms.line_sms|sms_svc_04.sms.run_sms|sms_svc_04.sms.task_sms,10,0,applications/backend/services/sms/sms-04,/api/v1/sms/04,domain-sms,sms-04,DOMAIN_POLICY_PENDING,PLANNED
