planning_lesson,implementation_lesson,domain_id,domain,microservice_id,microservice_name,service_archetype,team_id,java_version,spring_boot_version,build_tool,gradle_version,build_dsl,packaging,java_package,application_class,backend_module_path,api_base_path,api_access_policy,customer_auth_audience,admin_auth_audience,web_stack,api_contract,security_stack,persistence_stack,database_engine,database_name,schema_name,migration_tool,owned_table_count,full_cdc_table_count,excluded_cdc_table_count,outgoing_relationship_count,incoming_relationship_count,event_outgoing_count,event_incoming_count,colocated_validation_count,kafka_producer_required,kafka_consumer_required,outbox_required,dlq_consumer_required,resilience_stack,observability_stack,testing_stack,container_strategy,deployment_unit,deployment_namespace,implementation_status
129,1099,90,digital_goods,svc-0899,digital_goods-09,SHARED_API_SERVICE,team-090,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.digitalgoods.service0899,Digital_goods09Application,applications/backend/services/digital_goods/digital_goods-09,/api/v1/digital_goods/09,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,digital_goods_svc_09,digital_goods,Flyway,10,10,0,3,0,3,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,digital_goods-09,retail-digital_goods,PLANNED
129,1100,90,digital_goods,svc-0900,digital_goods-10,SHARED_API_SERVICE,team-090,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.digitalgoods.service0900,Digital_goods10Application,applications/backend/services/digital_goods/digital_goods-10,/api/v1/digital_goods/10,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,digital_goods_svc_10,digital_goods,Flyway,10,10,0,6,0,6,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,digital_goods-10,retail-digital_goods,PLANNED
129,1101,91,membership,svc-0901,membership-01,SHARED_API_SERVICE,team-091,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.membership.service0901,Membership01Application,applications/backend/services/membership/membership-01,/api/v1/membership/01,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,membership_svc_01,membership,Flyway,10,10,0,9,0,9,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,membership-01,retail-membership,PLANNED
129,1102,91,membership,svc-0902,membership-02,SHARED_API_SERVICE,team-091,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.membership.service0902,Membership02Application,applications/backend/services/membership/membership-02,/api/v1/membership/02,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,membership_svc_02,membership,Flyway,10,10,0,9,0,9,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,membership-02,retail-membership,PLANNED
129,1103,91,membership,svc-0903,membership-03,SHARED_API_SERVICE,team-091,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.membership.service0903,Membership03Application,applications/backend/services/membership/membership-03,/api/v1/membership/03,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,membership_svc_03,membership,Flyway,10,10,0,9,0,9,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,membership-03,retail-membership,PLANNED
129,1104,91,membership,svc-0904,membership-04,SHARED_API_SERVICE,team-091,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.membership.service0904,Membership04Application,applications/backend/services/membership/membership-04,/api/v1/membership/04,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,membership_svc_04,membership,Flyway,10,10,0,6,0,6,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,membership-04,retail-membership,PLANNED
129,1105,91,membership,svc-0905,membership-05,SHARED_API_SERVICE,team-091,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.membership.service0905,Membership05Application,applications/backend/services/membership/membership-05,/api/v1/membership/05,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,membership_svc_05,membership,Flyway,10,10,0,6,0,6,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,membership-05,retail-membership,PLANNED
129,1106,91,membership,svc-0906,membership-06,SHARED_API_SERVICE,team-091,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.membership.service0906,Membership06Application,applications/backend/services/membership/membership-06,/api/v1/membership/06,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,membership_svc_06,membership,Flyway,10,10,0,3,0,3,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,membership-06,retail-membership,PLANNED
129,1107,91,membership,svc-0907,membership-07,SHARED_API_SERVICE,team-091,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.membership.service0907,Membership07Application,applications/backend/services/membership/membership-07,/api/v1/membership/07,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,membership_svc_07,membership,Flyway,10,10,0,3,0,3,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,membership-07,retail-membership,PLANNED
129,1108,91,membership,svc-0908,membership-08,SHARED_API_SERVICE,team-091,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.membership.service0908,Membership08Application,applications/backend/services/membership/membership-08,/api/v1/membership/08,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,membership_svc_08,membership,Flyway,10,10,0,6,0,6,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,membership-08,retail-membership,PLANNED
129,1109,91,membership,svc-0909,membership-09,SHARED_API_SERVICE,team-091,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.membership.service0909,Membership09Application,applications/backend/services/membership/membership-09,/api/v1/membership/09,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,membership_svc_09,membership,Flyway,10,10,0,3,0,3,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,membership-09,retail-membership,PLANNED
129,1110,91,membership,svc-0910,membership-10,SHARED_API_SERVICE,team-091,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.membership.service0910,Membership10Application,applications/backend/services/membership/membership-10,/api/v1/membership/10,PUBLIC_AUTHENTICATED,retail-customer-web,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,membership_svc_10,membership,Flyway,10,10,0,6,0,6,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,membership-10,retail-membership,PLANNED
129,1111,92,affiliate,svc-0911,affiliate-01,ADMIN_API_SERVICE,team-092,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.affiliate.service0911,Affiliate01Application,applications/backend/services/affiliate/affiliate-01,/api/v1/affiliate/01,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,affiliate_svc_01,affiliate,Flyway,10,10,0,9,0,9,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,affiliate-01,retail-affiliate,PLANNED
129,1112,92,affiliate,svc-0912,affiliate-02,ADMIN_API_SERVICE,team-092,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.affiliate.service0912,Affiliate02Application,applications/backend/services/affiliate/affiliate-02,/api/v1/affiliate/02,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,affiliate_svc_02,affiliate,Flyway,10,10,0,9,0,9,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,affiliate-02,retail-affiliate,PLANNED
129,1113,92,affiliate,svc-0913,affiliate-03,ADMIN_API_SERVICE,team-092,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.affiliate.service0913,Affiliate03Application,applications/backend/services/affiliate/affiliate-03,/api/v1/affiliate/03,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,affiliate_svc_03,affiliate,Flyway,10,10,0,9,0,9,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,affiliate-03,retail-affiliate,PLANNED
129,1114,92,affiliate,svc-0914,affiliate-04,ADMIN_API_SERVICE,team-092,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.affiliate.service0914,Affiliate04Application,applications/backend/services/affiliate/affiliate-04,/api/v1/affiliate/04,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,affiliate_svc_04,affiliate,Flyway,10,10,0,6,0,6,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,affiliate-04,retail-affiliate,PLANNED
129,1115,92,affiliate,svc-0915,affiliate-05,ADMIN_API_SERVICE,team-092,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.affiliate.service0915,Affiliate05Application,applications/backend/services/affiliate/affiliate-05,/api/v1/affiliate/05,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,affiliate_svc_05,affiliate,Flyway,10,10,0,6,0,6,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,affiliate-05,retail-affiliate,PLANNED
129,1116,92,affiliate,svc-0916,affiliate-06,ADMIN_API_SERVICE,team-092,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.affiliate.service0916,Affiliate06Application,applications/backend/services/affiliate/affiliate-06,/api/v1/affiliate/06,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,affiliate_svc_06,affiliate,Flyway,10,10,0,3,0,3,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,affiliate-06,retail-affiliate,PLANNED
129,1117,92,affiliate,svc-0917,affiliate-07,ADMIN_API_SERVICE,team-092,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.affiliate.service0917,Affiliate07Application,applications/backend/services/affiliate/affiliate-07,/api/v1/affiliate/07,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,affiliate_svc_07,affiliate,Flyway,10,10,0,3,0,3,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,affiliate-07,retail-affiliate,PLANNED
129,1118,92,affiliate,svc-0918,affiliate-08,ADMIN_API_SERVICE,team-092,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.affiliate.service0918,Affiliate08Application,applications/backend/services/affiliate/affiliate-08,/api/v1/affiliate/08,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,affiliate_svc_08,affiliate,Flyway,10,10,0,6,0,6,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,affiliate-08,retail-affiliate,PLANNED
129,1119,92,affiliate,svc-0919,affiliate-09,ADMIN_API_SERVICE,team-092,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.affiliate.service0919,Affiliate09Application,applications/backend/services/affiliate/affiliate-09,/api/v1/affiliate/09,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,affiliate_svc_09,affiliate,Flyway,10,10,0,3,0,3,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,affiliate-09,retail-affiliate,PLANNED
129,1120,92,affiliate,svc-0920,affiliate-10,ADMIN_API_SERVICE,team-092,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.affiliate.service0920,Affiliate10Application,applications/backend/services/affiliate/affiliate-10,/api/v1/affiliate/10,INTERNAL_AUTHORIZED,,retail-admin-web,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,affiliate_svc_10,affiliate,Flyway,10,10,0,6,0,6,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,affiliate-10,retail-affiliate,PLANNED
129,1121,93,social,svc-0921,social-01,CUSTOMER_API_SERVICE,team-093,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.social.service0921,Social01Application,applications/backend/services/social/social-01,/api/v1/social/01,PUBLIC_AUTHENTICATED,retail-customer-web,,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,social_svc_01,social,Flyway,10,10,0,9,0,8,0,1,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,social-01,retail-social,PLANNED
129,1122,93,social,svc-0922,social-02,CUSTOMER_API_SERVICE,team-093,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.social.service0922,Social02Application,applications/backend/services/social/social-02,/api/v1/social/02,PUBLIC_AUTHENTICATED,retail-customer-web,,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,social_svc_02,social,Flyway,10,10,0,9,0,9,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,social-02,retail-social,PLANNED
129,1123,93,social,svc-0923,social-03,CUSTOMER_API_SERVICE,team-093,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.social.service0923,Social03Application,applications/backend/services/social/social-03,/api/v1/social/03,PUBLIC_AUTHENTICATED,retail-customer-web,,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,social_svc_03,social,Flyway,10,10,0,9,0,9,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,social-03,retail-social,PLANNED
129,1124,93,social,svc-0924,social-04,CUSTOMER_API_SERVICE,team-093,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.social.service0924,Social04Application,applications/backend/services/social/social-04,/api/v1/social/04,PUBLIC_AUTHENTICATED,retail-customer-web,,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,social_svc_04,social,Flyway,10,10,0,6,0,6,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,social-04,retail-social,PLANNED
129,1125,93,social,svc-0925,social-05,CUSTOMER_API_SERVICE,team-093,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.social.service0925,Social05Application,applications/backend/services/social/social-05,/api/v1/social/05,PUBLIC_AUTHENTICATED,retail-customer-web,,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,social_svc_05,social,Flyway,10,10,0,6,0,6,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,social-05,retail-social,PLANNED
129,1126,93,social,svc-0926,social-06,CUSTOMER_API_SERVICE,team-093,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.social.service0926,Social06Application,applications/backend/services/social/social-06,/api/v1/social/06,PUBLIC_AUTHENTICATED,retail-customer-web,,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,social_svc_06,social,Flyway,10,10,0,3,0,3,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,social-06,retail-social,PLANNED
129,1127,93,social,svc-0927,social-07,CUSTOMER_API_SERVICE,team-093,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.social.service0927,Social07Application,applications/backend/services/social/social-07,/api/v1/social/07,PUBLIC_AUTHENTICATED,retail-customer-web,,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,social_svc_07,social,Flyway,10,10,0,3,0,3,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,social-07,retail-social,PLANNED
129,1128,93,social,svc-0928,social-08,CUSTOMER_API_SERVICE,team-093,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.social.service0928,Social08Application,applications/backend/services/social/social-08,/api/v1/social/08,PUBLIC_AUTHENTICATED,retail-customer-web,,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,social_svc_08,social,Flyway,10,10,0,6,0,6,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,social-08,retail-social,PLANNED
129,1129,93,social,svc-0929,social-09,CUSTOMER_API_SERVICE,team-093,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.social.service0929,Social09Application,applications/backend/services/social/social-09,/api/v1/social/09,PUBLIC_AUTHENTICATED,retail-customer-web,,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,social_svc_09,social,Flyway,10,10,0,3,0,3,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,social-09,retail-social,PLANNED
129,1130,93,social,svc-0930,social-10,CUSTOMER_API_SERVICE,team-093,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.social.service0930,Social10Application,applications/backend/services/social/social-10,/api/v1/social/10,PUBLIC_AUTHENTICATED,retail-customer-web,,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,social_svc_10,social,Flyway,10,10,0,6,0,6,0,0,Y,N,Y,N,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,social-10,retail-social,PLANNED
129,1131,94,messaging,svc-0931,messaging-01,INTERNAL_PLATFORM_SERVICE,team-094,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.messaging.service0931,Messaging01Application,applications/backend/services/messaging/messaging-01,/api/v1/messaging/01,INTERNAL_AUTHORIZED,,,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,messaging_svc_01,messaging,Flyway,10,10,0,9,6,9,6,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,messaging-01,retail-messaging,PLANNED
129,1132,94,messaging,svc-0932,messaging-02,INTERNAL_PLATFORM_SERVICE,team-094,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.messaging.service0932,Messaging02Application,applications/backend/services/messaging/messaging-02,/api/v1/messaging/02,INTERNAL_AUTHORIZED,,,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,messaging_svc_02,messaging,Flyway,10,10,0,9,6,9,6,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,messaging-02,retail-messaging,PLANNED
129,1133,94,messaging,svc-0933,messaging-03,INTERNAL_PLATFORM_SERVICE,team-094,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.messaging.service0933,Messaging03Application,applications/backend/services/messaging/messaging-03,/api/v1/messaging/03,INTERNAL_AUTHORIZED,,,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,messaging_svc_03,messaging,Flyway,10,10,0,9,6,9,6,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,messaging-03,retail-messaging,PLANNED
129,1134,94,messaging,svc-0934,messaging-04,INTERNAL_PLATFORM_SERVICE,team-094,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.messaging.service0934,Messaging04Application,applications/backend/services/messaging/messaging-04,/api/v1/messaging/04,INTERNAL_AUTHORIZED,,,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,messaging_svc_04,messaging,Flyway,10,10,0,6,6,6,6,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,messaging-04,retail-messaging,PLANNED
129,1135,94,messaging,svc-0935,messaging-05,INTERNAL_PLATFORM_SERVICE,team-094,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.messaging.service0935,Messaging05Application,applications/backend/services/messaging/messaging-05,/api/v1/messaging/05,INTERNAL_AUTHORIZED,,,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,messaging_svc_05,messaging,Flyway,10,10,0,6,6,6,6,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,messaging-05,retail-messaging,PLANNED
129,1136,94,messaging,svc-0936,messaging-06,INTERNAL_PLATFORM_SERVICE,team-094,25,4.1.1,Gradle,9,Kotlin,Executable JAR,com.agilearning.retail.messaging.service0936,Messaging06Application,applications/backend/services/messaging/messaging-06,/api/v1/messaging/06,INTERNAL_AUTHORIZED,,,Spring MVC,REST + OpenAPI 3.1,Spring Security OAuth2 Resource Server,Spring Data JDBC,PostgreSQL 18.6,messaging_svc_06,messaging,Flyway,10,10,0,3,6,3,6,0,Y,Y,Y,Y,Resilience4j + idempotency + retry,Actuator + Micrometer + OpenTelemetry,JUnit 5 + Testcontainers + ArchUnit + Spring Cloud Contract,OCI image + layered Spring Boot JAR,messaging-06,retail-messaging,PLANNED
