domain_id,domain,service_group,microservice_id,microservice_name,team_id,db_cluster,datastore,database_name,schema_name,table_name,full_table_name,table_class,cdc_enabled,kafka_topic,bronze_target,silver_target,gold_target,purpose,data_classification,postgres_cluster_role,postgres_version,ha_manager,connection_pooler,replication_mode,replica_count,sharding_strategy,cdc_connector,wal_level,logical_publication,replication_slot,outgoing_relationship_count,incoming_relationship_count,related_domains,relationship_enforcement,cross_db_key_standard,cross_db_join_policy
1,identity,identity-platform,svc-0001,identity-01,team-001,pg-cluster-001,PostgreSQL,identity_svc_01,identity,account_identity,identity_svc_01.identity.account_identity,transactional,Y,fk.pg.cdc.identity.account_identity,bronze.identity_account_identity,silver.identity_account_identity,gold.identity_account_metrics,Simulated identity data for account operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-001,logical,pub_identity,slot_001_identity,0,5,customer|iam|privacy|security|seller,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0893,digital_goods-03,team-090,pg-cluster-124,PostgreSQL,digital_goods_svc_03,digital_goods,document_digital_goods,digital_goods_svc_03.digital_goods.document_digital_goods,transactional,Y,fk.pg.cdc.digital_goods.document_digital_goods,bronze.digital_goods_document_digital_goods,silver.digital_goods_document_digital_goods,gold.digital_goods_document_metrics,Simulated digital goods data for document operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-124,logical,pub_digital_goods,slot_124_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0893,digital_goods-03,team-090,pg-cluster-125,PostgreSQL,digital_goods_svc_03,digital_goods,metric_digital_goods,digital_goods_svc_03.digital_goods.metric_digital_goods,reference,Y,fk.pg.cdc.digital_goods.metric_digital_goods,bronze.digital_goods_metric_digital_goods,silver.digital_goods_metric_digital_goods,gold.digital_goods_metric_metrics,Simulated digital goods data for metric operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-125,logical,pub_digital_goods,slot_125_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0893,digital_goods-03,team-090,pg-cluster-126,PostgreSQL,digital_goods_svc_03,digital_goods,score_digital_goods,digital_goods_svc_03.digital_goods.score_digital_goods,transactional,Y,fk.pg.cdc.digital_goods.score_digital_goods,bronze.digital_goods_score_digital_goods,silver.digital_goods_score_digital_goods,gold.digital_goods_score_metrics,Simulated digital goods data for score operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-126,logical,pub_digital_goods,slot_126_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0893,digital_goods-03,team-090,pg-cluster-127,PostgreSQL,digital_goods_svc_03,digital_goods,segment_digital_goods,digital_goods_svc_03.digital_goods.segment_digital_goods,transactional,Y,fk.pg.cdc.digital_goods.segment_digital_goods,bronze.digital_goods_segment_digital_goods,silver.digital_goods_segment_digital_goods,gold.digital_goods_segment_metrics,Simulated digital goods data for segment operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-127,logical,pub_digital_goods,slot_127_digital_goods,3,0,catalog|order|payment,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0893,digital_goods-03,team-090,pg-cluster-128,PostgreSQL,digital_goods_svc_03,digital_goods,campaign_digital_goods,digital_goods_svc_03.digital_goods.campaign_digital_goods,event,Y,fk.pg.cdc.digital_goods.campaign_digital_goods,bronze.digital_goods_campaign_digital_goods,silver.digital_goods_campaign_digital_goods,gold.digital_goods_campaign_metrics,Simulated digital goods data for campaign operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-128,logical,pub_digital_goods,slot_128_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0893,digital_goods-03,team-090,pg-cluster-129,PostgreSQL,digital_goods_svc_03,digital_goods,offer_digital_goods,digital_goods_svc_03.digital_goods.offer_digital_goods,transactional,Y,fk.pg.cdc.digital_goods.offer_digital_goods,bronze.digital_goods_offer_digital_goods,silver.digital_goods_offer_digital_goods,gold.digital_goods_offer_metrics,Simulated digital goods data for offer operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-129,logical,pub_digital_goods,slot_129_digital_goods,3,0,catalog|order|payment,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0893,digital_goods-03,team-090,pg-cluster-130,PostgreSQL,digital_goods_svc_03,digital_goods,redemption_digital_goods,digital_goods_svc_03.digital_goods.redemption_digital_goods,history,Y,fk.pg.cdc.digital_goods.redemption_digital_goods,bronze.digital_goods_redemption_digital_goods,silver.digital_goods_redemption_digital_goods,gold.digital_goods_redemption_metrics,Simulated digital goods data for redemption operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-130,logical,pub_digital_goods,slot_130_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0894,digital_goods-04,team-090,pg-cluster-131,PostgreSQL,digital_goods_svc_04,digital_goods,ledger_digital_goods,digital_goods_svc_04.digital_goods.ledger_digital_goods,transactional,Y,fk.pg.cdc.digital_goods.ledger_digital_goods,bronze.digital_goods_ledger_digital_goods,silver.digital_goods_ledger_digital_goods,gold.digital_goods_ledger_metrics,Simulated digital goods data for ledger operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-131,logical,pub_digital_goods,slot_131_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0894,digital_goods-04,team-090,pg-cluster-132,PostgreSQL,digital_goods_svc_04,digital_goods,balance_digital_goods,digital_goods_svc_04.digital_goods.balance_digital_goods,transactional,Y,fk.pg.cdc.digital_goods.balance_digital_goods,bronze.digital_goods_balance_digital_goods,silver.digital_goods_balance_digital_goods,gold.digital_goods_balance_metrics,Simulated digital goods data for balance operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-132,logical,pub_digital_goods,slot_132_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0894,digital_goods-04,team-090,pg-cluster-133,PostgreSQL,digital_goods_svc_04,digital_goods,invoice_digital_goods,digital_goods_svc_04.digital_goods.invoice_digital_goods,transactional,Y,fk.pg.cdc.digital_goods.invoice_digital_goods,bronze.digital_goods_invoice_digital_goods,silver.digital_goods_invoice_digital_goods,gold.digital_goods_invoice_metrics,Simulated digital goods data for invoice operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-133,logical,pub_digital_goods,slot_133_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0894,digital_goods-04,team-090,pg-cluster-134,PostgreSQL,digital_goods_svc_04,digital_goods,line_digital_goods,digital_goods_svc_04.digital_goods.line_digital_goods,transactional,Y,fk.pg.cdc.digital_goods.line_digital_goods,bronze.digital_goods_line_digital_goods,silver.digital_goods_line_digital_goods,gold.digital_goods_line_metrics,Simulated digital goods data for line operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-134,logical,pub_digital_goods,slot_134_digital_goods,3,0,catalog|order|payment,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0894,digital_goods-04,team-090,pg-cluster-135,PostgreSQL,digital_goods_svc_04,digital_goods,batch_digital_goods,digital_goods_svc_04.digital_goods.batch_digital_goods,event,Y,fk.pg.cdc.digital_goods.batch_digital_goods,bronze.digital_goods_batch_digital_goods,silver.digital_goods_batch_digital_goods,gold.digital_goods_batch_metrics,Simulated digital goods data for batch operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-135,logical,pub_digital_goods,slot_135_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0894,digital_goods-04,team-090,pg-cluster-136,PostgreSQL,digital_goods_svc_04,digital_goods,job_digital_goods,digital_goods_svc_04.digital_goods.job_digital_goods,transactional,Y,fk.pg.cdc.digital_goods.job_digital_goods,bronze.digital_goods_job_digital_goods,silver.digital_goods_job_digital_goods,gold.digital_goods_job_metrics,Simulated digital goods data for job operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-136,logical,pub_digital_goods,slot_136_digital_goods,3,0,catalog|order|payment,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0894,digital_goods-04,team-090,pg-cluster-137,PostgreSQL,digital_goods_svc_04,digital_goods,task_digital_goods,digital_goods_svc_04.digital_goods.task_digital_goods,transactional,Y,fk.pg.cdc.digital_goods.task_digital_goods,bronze.digital_goods_task_digital_goods,silver.digital_goods_task_digital_goods,gold.digital_goods_task_metrics,Simulated digital goods data for task operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-137,logical,pub_digital_goods,slot_137_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0894,digital_goods-04,team-090,pg-cluster-138,PostgreSQL,digital_goods_svc_04,digital_goods,run_digital_goods,digital_goods_svc_04.digital_goods.run_digital_goods,transactional,Y,fk.pg.cdc.digital_goods.run_digital_goods,bronze.digital_goods_run_digital_goods,silver.digital_goods_run_digital_goods,gold.digital_goods_run_metrics,Simulated digital goods data for run operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-138,logical,pub_digital_goods,slot_138_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0894,digital_goods-04,team-090,pg-cluster-139,PostgreSQL,digital_goods_svc_04,digital_goods,checkpoint_digital_goods,digital_goods_svc_04.digital_goods.checkpoint_digital_goods,transactional,Y,fk.pg.cdc.digital_goods.checkpoint_digital_goods,bronze.digital_goods_checkpoint_digital_goods,silver.digital_goods_checkpoint_digital_goods,gold.digital_goods_checkpoint_metrics,Simulated digital goods data for checkpoint operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-139,logical,pub_digital_goods,slot_139_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0894,digital_goods-04,team-090,pg-cluster-140,PostgreSQL,digital_goods_svc_04,digital_goods,exception_digital_goods,digital_goods_svc_04.digital_goods.exception_digital_goods,history,Y,fk.pg.cdc.digital_goods.exception_digital_goods,bronze.digital_goods_exception_digital_goods,silver.digital_goods_exception_digital_goods,gold.digital_goods_exception_metrics,Simulated digital goods data for exception operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-140,logical,pub_digital_goods,slot_140_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0895,digital_goods-05,team-090,pg-cluster-141,PostgreSQL,digital_goods_svc_05,digital_goods,alert_digital_goods,digital_goods_svc_05.digital_goods.alert_digital_goods,transactional,Y,fk.pg.cdc.digital_goods.alert_digital_goods,bronze.digital_goods_alert_digital_goods,silver.digital_goods_alert_digital_goods,gold.digital_goods_alert_metrics,Simulated digital goods data for alert operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-141,logical,pub_digital_goods,slot_141_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0895,digital_goods-05,team-090,pg-cluster-142,PostgreSQL,digital_goods_svc_05,digital_goods,case_digital_goods,digital_goods_svc_05.digital_goods.case_digital_goods,event,Y,fk.pg.cdc.digital_goods.case_digital_goods,bronze.digital_goods_case_digital_goods,silver.digital_goods_case_digital_goods,gold.digital_goods_case_metrics,Simulated digital goods data for case operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-142,logical,pub_digital_goods,slot_142_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0895,digital_goods-05,team-090,pg-cluster-143,PostgreSQL,digital_goods_svc_05,digital_goods,decision_digital_goods,digital_goods_svc_05.digital_goods.decision_digital_goods,transactional,Y,fk.pg.cdc.digital_goods.decision_digital_goods,bronze.digital_goods_decision_digital_goods,silver.digital_goods_decision_digital_goods,gold.digital_goods_decision_metrics,Simulated digital goods data for decision operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-143,logical,pub_digital_goods,slot_143_digital_goods,3,0,catalog|order|payment,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0895,digital_goods-05,team-090,pg-cluster-144,PostgreSQL,digital_goods_svc_05,digital_goods,workflow_digital_goods,digital_goods_svc_05.digital_goods.workflow_digital_goods,transactional,Y,fk.pg.cdc.digital_goods.workflow_digital_goods,bronze.digital_goods_workflow_digital_goods,silver.digital_goods_workflow_digital_goods,gold.digital_goods_workflow_metrics,Simulated digital goods data for workflow operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-144,logical,pub_digital_goods,slot_144_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0895,digital_goods-05,team-090,pg-cluster-145,PostgreSQL,digital_goods_svc_05,digital_goods,approval_digital_goods,digital_goods_svc_05.digital_goods.approval_digital_goods,reference,Y,fk.pg.cdc.digital_goods.approval_digital_goods,bronze.digital_goods_approval_digital_goods,silver.digital_goods_approval_digital_goods,gold.digital_goods_approval_metrics,Simulated digital goods data for approval operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-145,logical,pub_digital_goods,slot_145_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0895,digital_goods-05,team-090,pg-cluster-146,PostgreSQL,digital_goods_svc_05,digital_goods,assignment_digital_goods,digital_goods_svc_05.digital_goods.assignment_digital_goods,transactional,Y,fk.pg.cdc.digital_goods.assignment_digital_goods,bronze.digital_goods_assignment_digital_goods,silver.digital_goods_assignment_digital_goods,gold.digital_goods_assignment_metrics,Simulated digital goods data for assignment operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-146,logical,pub_digital_goods,slot_146_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0895,digital_goods-05,team-090,pg-cluster-147,PostgreSQL,digital_goods_svc_05,digital_goods,schedule_digital_goods,digital_goods_svc_05.digital_goods.schedule_digital_goods,transactional,Y,fk.pg.cdc.digital_goods.schedule_digital_goods,bronze.digital_goods_schedule_digital_goods,silver.digital_goods_schedule_digital_goods,gold.digital_goods_schedule_metrics,Simulated digital goods data for schedule operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-147,logical,pub_digital_goods,slot_147_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0895,digital_goods-05,team-090,pg-cluster-148,PostgreSQL,digital_goods_svc_05,digital_goods,capacity_digital_goods,digital_goods_svc_05.digital_goods.capacity_digital_goods,transactional,Y,fk.pg.cdc.digital_goods.capacity_digital_goods,bronze.digital_goods_capacity_digital_goods,silver.digital_goods_capacity_digital_goods,gold.digital_goods_capacity_metrics,Simulated digital goods data for capacity operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-148,logical,pub_digital_goods,slot_148_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0895,digital_goods-05,team-090,pg-cluster-149,PostgreSQL,digital_goods_svc_05,digital_goods,availability_digital_goods,digital_goods_svc_05.digital_goods.availability_digital_goods,event,Y,fk.pg.cdc.digital_goods.availability_digital_goods,bronze.digital_goods_availability_digital_goods,silver.digital_goods_availability_digital_goods,gold.digital_goods_availability_metrics,Simulated digital goods data for availability operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-149,logical,pub_digital_goods,slot_149_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0895,digital_goods-05,team-090,pg-cluster-150,PostgreSQL,digital_goods_svc_05,digital_goods,forecast_digital_goods,digital_goods_svc_05.digital_goods.forecast_digital_goods,history,Y,fk.pg.cdc.digital_goods.forecast_digital_goods,bronze.digital_goods_forecast_digital_goods,silver.digital_goods_forecast_digital_goods,gold.digital_goods_forecast_metrics,Simulated digital goods data for forecast operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-150,logical,pub_digital_goods,slot_150_digital_goods,3,0,catalog|order|payment,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0896,digital_goods-06,team-090,pg-cluster-151,PostgreSQL,digital_goods_svc_06,digital_goods,plan_digital_goods,digital_goods_svc_06.digital_goods.plan_digital_goods,transactional,Y,fk.pg.cdc.digital_goods.plan_digital_goods,bronze.digital_goods_plan_digital_goods,silver.digital_goods_plan_digital_goods,gold.digital_goods_plan_metrics,Simulated digital goods data for plan operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-151,logical,pub_digital_goods,slot_151_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0896,digital_goods-06,team-090,pg-cluster-152,PostgreSQL,digital_goods_svc_06,digital_goods,target_digital_goods,digital_goods_svc_06.digital_goods.target_digital_goods,transactional,Y,fk.pg.cdc.digital_goods.target_digital_goods,bronze.digital_goods_target_digital_goods,silver.digital_goods_target_digital_goods,gold.digital_goods_target_metrics,Simulated digital goods data for target operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-152,logical,pub_digital_goods,slot_152_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0896,digital_goods-06,team-090,pg-cluster-153,PostgreSQL,digital_goods_svc_06,digital_goods,threshold_digital_goods,digital_goods_svc_06.digital_goods.threshold_digital_goods,transactional,Y,fk.pg.cdc.digital_goods.threshold_digital_goods,bronze.digital_goods_threshold_digital_goods,silver.digital_goods_threshold_digital_goods,gold.digital_goods_threshold_metrics,Simulated digital goods data for threshold operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-153,logical,pub_digital_goods,slot_153_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0896,digital_goods-06,team-090,pg-cluster-154,PostgreSQL,digital_goods_svc_06,digital_goods,category_digital_goods,digital_goods_svc_06.digital_goods.category_digital_goods,transactional,Y,fk.pg.cdc.digital_goods.category_digital_goods,bronze.digital_goods_category_digital_goods,silver.digital_goods_category_digital_goods,gold.digital_goods_category_metrics,Simulated digital goods data for category operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-154,logical,pub_digital_goods,slot_154_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0896,digital_goods-06,team-090,pg-cluster-155,PostgreSQL,digital_goods_svc_06,digital_goods,attribute_digital_goods,digital_goods_svc_06.digital_goods.attribute_digital_goods,reference,Y,fk.pg.cdc.digital_goods.attribute_digital_goods,bronze.digital_goods_attribute_digital_goods,silver.digital_goods_attribute_digital_goods,gold.digital_goods_attribute_metrics,Simulated digital goods data for attribute operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-155,logical,pub_digital_goods,slot_155_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0896,digital_goods-06,team-090,pg-cluster-156,PostgreSQL,digital_goods_svc_06,digital_goods,variant_digital_goods,digital_goods_svc_06.digital_goods.variant_digital_goods,event,Y,fk.pg.cdc.digital_goods.variant_digital_goods,bronze.digital_goods_variant_digital_goods,silver.digital_goods_variant_digital_goods,gold.digital_goods_variant_metrics,Simulated digital goods data for variant operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-156,logical,pub_digital_goods,slot_156_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0896,digital_goods-06,team-090,pg-cluster-157,PostgreSQL,digital_goods_svc_06,digital_goods,media_digital_goods,digital_goods_svc_06.digital_goods.media_digital_goods,transactional,Y,fk.pg.cdc.digital_goods.media_digital_goods,bronze.digital_goods_media_digital_goods,silver.digital_goods_media_digital_goods,gold.digital_goods_media_metrics,Simulated digital goods data for media operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-157,logical,pub_digital_goods,slot_157_digital_goods,3,0,catalog|order|payment,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0896,digital_goods-06,team-090,pg-cluster-158,PostgreSQL,digital_goods_svc_06,digital_goods,collection_digital_goods,digital_goods_svc_06.digital_goods.collection_digital_goods,transactional,Y,fk.pg.cdc.digital_goods.collection_digital_goods,bronze.digital_goods_collection_digital_goods,silver.digital_goods_collection_digital_goods,gold.digital_goods_collection_metrics,Simulated digital goods data for collection operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-158,logical,pub_digital_goods,slot_158_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0896,digital_goods-06,team-090,pg-cluster-159,PostgreSQL,digital_goods_svc_06,digital_goods,relationship_digital_goods,digital_goods_svc_06.digital_goods.relationship_digital_goods,transactional,Y,fk.pg.cdc.digital_goods.relationship_digital_goods,bronze.digital_goods_relationship_digital_goods,silver.digital_goods_relationship_digital_goods,gold.digital_goods_relationship_metrics,Simulated digital goods data for relationship operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-159,logical,pub_digital_goods,slot_159_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0896,digital_goods-06,team-090,pg-cluster-160,PostgreSQL,digital_goods_svc_06,digital_goods,ranking_digital_goods,digital_goods_svc_06.digital_goods.ranking_digital_goods,history,Y,fk.pg.cdc.digital_goods.ranking_digital_goods,bronze.digital_goods_ranking_digital_goods,silver.digital_goods_ranking_digital_goods,gold.digital_goods_ranking_metrics,Simulated digital goods data for ranking operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-160,logical,pub_digital_goods,slot_160_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0897,digital_goods-07,team-090,pg-cluster-161,PostgreSQL,digital_goods_svc_07,digital_goods,query_digital_goods,digital_goods_svc_07.digital_goods.query_digital_goods,transactional,Y,fk.pg.cdc.digital_goods.query_digital_goods,bronze.digital_goods_query_digital_goods,silver.digital_goods_query_digital_goods,gold.digital_goods_query_metrics,Simulated digital goods data for query operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-161,logical,pub_digital_goods,slot_161_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
90,digital_goods,digital_goods-platform,svc-0897,digital_goods-07,team-090,pg-cluster-162,PostgreSQL,digital_goods_svc_07,digital_goods,result_digital_goods,digital_goods_svc_07.digital_goods.result_digital_goods,transactional,Y,fk.pg.cdc.digital_goods.result_digital_goods,bronze.digital_goods_result_digital_goods,silver.digital_goods_result_digital_goods,gold.digital_goods_result_metrics,Simulated digital goods data for result operations.,internal,primary-replica,17,Patroni,PgBouncer,streaming_replication,2,domain_partitioned,debezium-pg-162,logical,pub_digital_goods,slot_162_digital_goods,0,0,,physical_fk_or_logical_reference,UUID/ULID globally unique business key,no runtime cross-db SQL join; use service API/event/read-model/lakehouse
